<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.04.13	132.248	132.898	132.170	132.365	114940	0	1
2018.04.16	132.462	132.970	132.111	132.598	100843	0	1
2018.04.17	132.584	132.768	132.105	132.362	100276	0	1
2018.04.18	132.361	132.906	132.303	132.677	99753	0	1
2018.04.19	132.666	133.089	132.350	132.534	117223	0	1
2018.04.20	132.532	132.974	132.039	132.288	112224	0	1
2018.04.23	132.202	132.785	132.106	132.703	107878	0	1
2018.04.24	132.694	133.484	132.611	133.105	112283	0	1
2018.04.25	133.099	133.336	132.913	133.072	117229	0	1
2018.04.26	133.055	133.251	132.287	132.297	117532	0	1
2018.04.27	132.267	132.393	131.884	132.272	118310	0	1
2018.04.30	132.231	132.541	131.858	132.032	94020	0	1
2018.05.01	132.037	132.133	131.572	131.776	92619	0	1
2018.05.02	131.776	132.112	131.253	131.304	130394	0	1
2018.05.03	131.303	131.670	130.266	130.907	142182	0	1
2018.05.04	130.907	130.945	129.895	130.494	111231	0	1
2018.05.07	130.418	130.590	129.950	130.059	87014	0	1
2018.05.08	130.059	130.118	129.231	129.467	116502	0	1
2018.05.09	129.467	130.485	129.353	130.048	118018	0	1
2018.05.10	130.048	130.763	129.943	130.412	147919	0	1
2018.05.11	130.404	130.684	129.996	130.616	96986	0	1
2018.05.14	130.547	131.375	130.417	130.765	80458	0	1
2018.05.15	130.765	131.136	130.439	130.614	113559	0	1
2018.05.16	130.554	130.675	129.531	130.337	122167	0	1
2018.05.17	130.333	130.847	130.228	130.616	119286	0	1
2018.05.18	130.616	131.123	130.238	130.354	106783	0	1
2018.05.21	130.496	131.004	130.372	130.931	93449	0	1
2018.05.22	130.898	131.346	130.596	130.622	110518	0	1
2018.05.23	130.611	130.663	128.231	128.733	181427	0	1
2018.05.24	128.686	128.875	127.718	128.027	167269	0	1
2018.05.25	128.026	128.524	127.150	127.424	163707	0	1
2018.05.28	128.207	128.535	126.855	127.175	141199	0	1
2018.05.29	127.132	127.278	124.618	125.485	249572	0	1
2018.05.30	125.413	127.317	124.979	127.009	208952	0	1
2018.05.31	126.985	127.719	126.324	127.208	190485	0	1
2018.06.01	127.187	128.134	127.124	127.702	169160	0	1
2018.06.04	127.543	128.686	127.543	128.445	143358	0	0
2018.06.05	128.420	128.697	127.791	128.654	130677	0	1
2018.06.06	128.627	129.826	128.560	129.715	124469	0	1
2018.06.07	129.720	130.274	129.300	129.416	137511	0	1
2018.06.08	129.401	129.728	128.108	128.893	134784	0	1
2018.06.11	128.690	130.057	128.676	129.649	110715	0	1
2018.06.12	129.623	130.275	129.499	129.629	131832	0	1
2018.06.13	129.629	130.342	129.611	130.090	120950	0	1
2018.06.14	130.070	130.353	127.897	127.932	161155	0	1
2018.06.15	127.956	128.497	127.697	128.463	138555	0	1
2018.06.18	128.267	128.495	127.810	128.490	93723	0	1
2018.06.19	128.490	128.510	126.640	127.526	171976	0	1
2018.06.20	127.522	127.935	127.085	127.686	142557	0	1
2018.06.21	127.668	128.028	126.984	127.580	173601	0	1
2018.06.22	127.556	128.597	127.474	128.205	175652	0	1
